WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
02,DOLNOŚLĄSKIE,MATYLDA,KOBIETA,107
02,DOLNOŚLĄSKIE,BLANKA,KOBIETA,102
02,DOLNOŚLĄSKIE,WERONIKA,KOBIETA,98
02,DOLNOŚLĄSKIE,BARBARA,KOBIETA,96
02,DOLNOŚLĄSKIE,MIA,KOBIETA,95
02,DOLNOŚLĄSKIE,SARA,KOBIETA,90
02,DOLNOŚLĄSKIE,KALINA,KOBIETA,88
02,DOLNOŚLĄSKIE,AGATA,KOBIETA,87
02,DOLNOŚLĄSKIE,RÓŻA,KOBIETA,80
02,DOLNOŚLĄSKIE,KINGA,KOBIETA,70
02,DOLNOŚLĄSKIE,MAGDALENA,KOBIETA,65
02,DOLNOŚLĄSKIE,MAŁGORZATA,KOBIETA,64
02,DOLNOŚLĄSKIE,EWA,KOBIETA,63
02,DOLNOŚLĄSKIE,KATARZYNA,KOBIETA,62
02,DOLNOŚLĄSKIE,ELIZA,KOBIETA,61
02,DOLNOŚLĄSKIE,JOANNA,KOBIETA,61
02,DOLNOŚLĄSKIE,BIANKA,KOBIETA,59
02,DOLNOŚLĄSKIE,ANIELA,KOBIETA,54
02,DOLNOŚLĄSKIE,URSZULA,KOBIETA,50
02,DOLNOŚLĄSKIE,MARTA,KOBIETA,48
02,DOLNOŚLĄSKIE,MARIANNA,KOBIETA,47
02,DOLNOŚLĄSKIE,AURELIA,KOBIETA,46
02,DOLNOŚLĄSKIE,GAJA,KOBIETA,44
02,DOLNOŚLĄSKIE,ROZALIA,KOBIETA,41
02,DOLNOŚLĄSKIE,ELENA,KOBIETA,40
02,DOLNOŚLĄSKIE,IZABELA,KOBIETA,40
02,DOLNOŚLĄSKIE,DOMINIKA,KOBIETA,38
02,DOLNOŚLĄSKIE,LIWIA,KOBIETA,38
02,DOLNOŚLĄSKIE,OLIVIA,KOBIETA,38
02,DOLNOŚLĄSKIE,ZOJA,KOBIETA,37
02,DOLNOŚLĄSKIE,LIDIA,KOBIETA,36
02,DOLNOŚLĄSKIE,MELANIA,KOBIETA,35
02,DOLNOŚLĄSKIE,IDA,KOBIETA,33
02,DOLNOŚLĄSKIE,MALWINA,KOBIETA,32
02,DOLNOŚLĄSKIE,ADRIANNA,KOBIETA,31
02,DOLNOŚLĄSKIE,DOROTA,KOBIETA,30
02,DOLNOŚLĄSKIE,PAULINA,KOBIETA,28
02,DOLNOŚLĄSKIE,OLGA,KOBIETA,27
02,DOLNOŚLĄSKIE,ADA,KOBIETA,26
02,DOLNOŚLĄSKIE,DIANA,KOBIETA,25
02,DOLNOŚLĄSKIE,KLAUDIA,KOBIETA,25
02,DOLNOŚLĄSKIE,MARIKA,KOBIETA,25
02,DOLNOŚLĄSKIE,WANDA,KOBIETA,25
02,DOLNOŚLĄSKIE,PATRYCJA,KOBIETA,24
02,DOLNOŚLĄSKIE,EMMA,KOBIETA,23
02,DOLNOŚLĄSKIE,DARIA,KOBIETA,21
02,DOLNOŚLĄSKIE,JAGNA,KOBIETA,21
02,DOLNOŚLĄSKIE,LEA,KOBIETA,21
02,DOLNOŚLĄSKIE,LILA,KOBIETA,21
02,DOLNOŚLĄSKIE,AGNIESZKA,KOBIETA,20
02,DOLNOŚLĄSKIE,NEL,KOBIETA,20
02,DOLNOŚLĄSKIE,DAGMARA,KOBIETA,19
02,DOLNOŚLĄSKIE,APOLONIA,KOBIETA,18
02,DOLNOŚLĄSKIE,RITA,KOBIETA,18
02,DOLNOŚLĄSKIE,ELŻBIETA,KOBIETA,17
02,DOLNOŚLĄSKIE,KAMILA,KOBIETA,16
02,DOLNOŚLĄSKIE,LILIA,KOBIETA,16
02,DOLNOŚLĄSKIE,NOEMI,KOBIETA,16
02,DOLNOŚLĄSKIE,TOLA,KOBIETA,16
02,DOLNOŚLĄSKIE,INGA,KOBIETA,15
02,DOLNOŚLĄSKIE,JANINA,KOBIETA,15
02,DOLNOŚLĄSKIE,JAŚMINA,KOBIETA,15
02,DOLNOŚLĄSKIE,LUIZA,KOBIETA,15
02,DOLNOŚLĄSKIE,STEFANIA,KOBIETA,15
02,DOLNOŚLĄSKIE,ADELA,KOBIETA,14
02,DOLNOŚLĄSKIE,ANITA,KOBIETA,14
02,DOLNOŚLĄSKIE,INKA,KOBIETA,14
02,DOLNOŚLĄSKIE,JADWIGA,KOBIETA,14
02,DOLNOŚLĄSKIE,MARLENA,KOBIETA,14
02,DOLNOŚLĄSKIE,SANDRA,KOBIETA,14
02,DOLNOŚLĄSKIE,SOFIA,KOBIETA,14
02,DOLNOŚLĄSKIE,LARA,KOBIETA,13
02,DOLNOŚLĄSKIE,NATASZA,KOBIETA,13
02,DOLNOŚLĄSKIE,CELINA,KOBIETA,12
02,DOLNOŚLĄSKIE,SONIA,KOBIETA,12
02,DOLNOŚLĄSKIE,VICTORIA,KOBIETA,12
02,DOLNOŚLĄSKIE,ALINA,KOBIETA,11
02,DOLNOŚLĄSKIE,JULITA,KOBIETA,11
02,DOLNOŚLĄSKIE,JUSTYNA,KOBIETA,11
02,DOLNOŚLĄSKIE,ROKSANA,KOBIETA,11
02,DOLNOŚLĄSKIE,ALISA,KOBIETA,10
02,DOLNOŚLĄSKIE,MAYA,KOBIETA,10
02,DOLNOŚLĄSKIE,ADRIANA,KOBIETA,9
02,DOLNOŚLĄSKIE,ANTONIA,KOBIETA,9
02,DOLNOŚLĄSKIE,AURORA,KOBIETA,9
02,DOLNOŚLĄSKIE,ESTERA,KOBIETA,9
02,DOLNOŚLĄSKIE,KONSTANCJA,KOBIETA,9
02,DOLNOŚLĄSKIE,KRYSTYNA,KOBIETA,9
02,DOLNOŚLĄSKIE,MILA,KOBIETA,9
02,DOLNOŚLĄSKIE,OKTAWIA,KOBIETA,9
02,DOLNOŚLĄSKIE,TAMARA,KOBIETA,9
02,DOLNOŚLĄSKIE,VANESSA,KOBIETA,9
02,DOLNOŚLĄSKIE,FELICJA,KOBIETA,8
02,DOLNOŚLĄSKIE,IZABELLA,KOBIETA,8
02,DOLNOŚLĄSKIE,LIVIA,KOBIETA,8
02,DOLNOŚLĄSKIE,NICOLA,KOBIETA,8
02,DOLNOŚLĄSKIE,POLINA,KOBIETA,8
02,DOLNOŚLĄSKIE,VIKTORIA,KOBIETA,8
02,DOLNOŚLĄSKIE,EMILY,KOBIETA,7
02,DOLNOŚLĄSKIE,EWELINA,KOBIETA,7
02,DOLNOŚLĄSKIE,JULIANNA,KOBIETA,7
02,DOLNOŚLĄSKIE,LIA,KOBIETA,7
02,DOLNOŚLĄSKIE,MALINA,KOBIETA,7
02,DOLNOŚLĄSKIE,MONIKA,KOBIETA,7
02,DOLNOŚLĄSKIE,SABINA,KOBIETA,7
02,DOLNOŚLĄSKIE,SOPHIE,KOBIETA,7
02,DOLNOŚLĄSKIE,ARIANA,KOBIETA,6
02,DOLNOŚLĄSKIE,FLORENTYNA,KOBIETA,6
02,DOLNOŚLĄSKIE,HALINA,KOBIETA,6
02,DOLNOŚLĄSKIE,IRENA,KOBIETA,6
02,DOLNOŚLĄSKIE,JOWITA,KOBIETA,6
02,DOLNOŚLĄSKIE,OTYLIA,KOBIETA,6
02,DOLNOŚLĄSKIE,SOPHIA,KOBIETA,6
02,DOLNOŚLĄSKIE,SYLWIA,KOBIETA,6
02,DOLNOŚLĄSKIE,AMANDA,KOBIETA,5
02,DOLNOŚLĄSKIE,DALIA,KOBIETA,5
02,DOLNOŚLĄSKIE,DANUTA,KOBIETA,5
02,DOLNOŚLĄSKIE,JANA,KOBIETA,5
02,DOLNOŚLĄSKIE,KLEMENTYNA,KOBIETA,5
02,DOLNOŚLĄSKIE,NICOLE,KOBIETA,5
02,DOLNOŚLĄSKIE,OLA,KOBIETA,5
02,DOLNOŚLĄSKIE,PAULA,KOBIETA,5
02,DOLNOŚLĄSKIE,SAMANTA,KOBIETA,5
02,DOLNOŚLĄSKIE,ZLATA,KOBIETA,5
02,DOLNOŚLĄSKIE,ABIGAIL,KOBIETA,4
02,DOLNOŚLĄSKIE,ALICE,KOBIETA,4
02,DOLNOŚLĄSKIE,ANETA,KOBIETA,4
02,DOLNOŚLĄSKIE,CLARA,KOBIETA,4
02,DOLNOŚLĄSKIE,FLORENCJA,KOBIETA,4
02,DOLNOŚLĄSKIE,GLORIA,KOBIETA,4
02,DOLNOŚLĄSKIE,HANA,KOBIETA,4
02,DOLNOŚLĄSKIE,INA,KOBIETA,4
02,DOLNOŚLĄSKIE,INES,KOBIETA,4
02,DOLNOŚLĄSKIE,JESSICA,KOBIETA,4
02,DOLNOŚLĄSKIE,JUDYTA,KOBIETA,4
02,DOLNOŚLĄSKIE,KARINA,KOBIETA,4
02,DOLNOŚLĄSKIE,KIRA,KOBIETA,4
02,DOLNOŚLĄSKIE,LETYCJA,KOBIETA,4
02,DOLNOŚLĄSKIE,LILI,KOBIETA,4
02,DOLNOŚLĄSKIE,LILLY,KOBIETA,4
02,DOLNOŚLĄSKIE,LUCYNA,KOBIETA,4
02,DOLNOŚLĄSKIE,MARIIA,KOBIETA,4
02,DOLNOŚLĄSKIE,MARZENA,KOBIETA,4
02,DOLNOŚLĄSKIE,MICHELLE,KOBIETA,4
02,DOLNOŚLĄSKIE,MIRA,KOBIETA,4
02,DOLNOŚLĄSKIE,MIRELLA,KOBIETA,4
02,DOLNOŚLĄSKIE,MIRIAM,KOBIETA,4
02,DOLNOŚLĄSKIE,NAOMI,KOBIETA,4
02,DOLNOŚLĄSKIE,NELLY,KOBIETA,4
02,DOLNOŚLĄSKIE,ADELINA,KOBIETA,3
02,DOLNOŚLĄSKIE,AMIRA,KOBIETA,3
02,DOLNOŚLĄSKIE,ANASTASIA,KOBIETA,3
02,DOLNOŚLĄSKIE,ANGELIKA,KOBIETA,3
02,DOLNOŚLĄSKIE,BEATA,KOBIETA,3
02,DOLNOŚLĄSKIE,BIANCA,KOBIETA,3
02,DOLNOŚLĄSKIE,BOGNA,KOBIETA,3
02,DOLNOŚLĄSKIE,DAGNA,KOBIETA,3
02,DOLNOŚLĄSKIE,DĄBRÓWKA,KOBIETA,3
02,DOLNOŚLĄSKIE,FAUSTYNA,KOBIETA,3
02,DOLNOŚLĄSKIE,FILOMENA,KOBIETA,3
02,DOLNOŚLĄSKIE,FRANCISZKA,KOBIETA,3
02,DOLNOŚLĄSKIE,IDALIA,KOBIETA,3
02,DOLNOŚLĄSKIE,ILONA,KOBIETA,3
02,DOLNOŚLĄSKIE,IRMINA,KOBIETA,3
02,DOLNOŚLĄSKIE,JOLANTA,KOBIETA,3
02,DOLNOŚLĄSKIE,KSENIA,KOBIETA,3
02,DOLNOŚLĄSKIE,LAILA,KOBIETA,3
02,DOLNOŚLĄSKIE,LEILA,KOBIETA,3
02,DOLNOŚLĄSKIE,LINDA,KOBIETA,3
02,DOLNOŚLĄSKIE,MAGDA,KOBIETA,3
02,DOLNOŚLĄSKIE,MARCJANNA,KOBIETA,3
02,DOLNOŚLĄSKIE,MELISSA,KOBIETA,3
02,DOLNOŚLĄSKIE,MILANA,KOBIETA,3
02,DOLNOŚLĄSKIE,NATALIE,KOBIETA,3
02,DOLNOŚLĄSKIE,NELLA,KOBIETA,3
02,DOLNOŚLĄSKIE,NIKOL,KOBIETA,3
02,DOLNOŚLĄSKIE,OLIMPIA,KOBIETA,3
02,DOLNOŚLĄSKIE,ZOE,KOBIETA,3
02,DOLNOŚLĄSKIE,ZOSIA,KOBIETA,3
02,DOLNOŚLĄSKIE,ALICIA,KOBIETA,2
02,DOLNOŚLĄSKIE,ANGELINA,KOBIETA,2
02,DOLNOŚLĄSKIE,ANIKA,KOBIETA,2
02,DOLNOŚLĄSKIE,ARINA,KOBIETA,2
02,DOLNOŚLĄSKIE,BOŻENA,KOBIETA,2
02,DOLNOŚLĄSKIE,CECYLIA,KOBIETA,2
02,DOLNOŚLĄSKIE,CHARLOTTE,KOBIETA,2
02,DOLNOŚLĄSKIE,CHLOE,KOBIETA,2
02,DOLNOŚLĄSKIE,DANIELA,KOBIETA,2
02,DOLNOŚLĄSKIE,DARINA,KOBIETA,2
02,DOLNOŚLĄSKIE,DEBORA,KOBIETA,2
02,DOLNOŚLĄSKIE,EDYTA,KOBIETA,2
02,DOLNOŚLĄSKIE,EILEEN,KOBIETA,2
02,DOLNOŚLĄSKIE,ELEONORA,KOBIETA,2
02,DOLNOŚLĄSKIE,ELISA,KOBIETA,2
02,DOLNOŚLĄSKIE,EMILIIA,KOBIETA,2
02,DOLNOŚLĄSKIE,EVA,KOBIETA,2
02,DOLNOŚLĄSKIE,FLAWIA,KOBIETA,2
02,DOLNOŚLĄSKIE,GABRIELLA,KOBIETA,2
02,DOLNOŚLĄSKIE,GRACJA,KOBIETA,2
02,DOLNOŚLĄSKIE,GRAŻYNA,KOBIETA,2
02,DOLNOŚLĄSKIE,HANIA,KOBIETA,2
02,DOLNOŚLĄSKIE,HONORATA,KOBIETA,2
02,DOLNOŚLĄSKIE,INEZ,KOBIETA,2
02,DOLNOŚLĄSKIE,JENNIFER,KOBIETA,2
02,DOLNOŚLĄSKIE,JÓZEFINA,KOBIETA,2
02,DOLNOŚLĄSKIE,JULIANA,KOBIETA,2
02,DOLNOŚLĄSKIE,LARYSA,KOBIETA,2
02,DOLNOŚLĄSKIE,LATOYA,KOBIETA,2
02,DOLNOŚLĄSKIE,LAYLA,KOBIETA,2
02,DOLNOŚLĄSKIE,LEOKADIA,KOBIETA,2
02,DOLNOŚLĄSKIE,LEYLA,KOBIETA,2
02,DOLNOŚLĄSKIE,LILLA,KOBIETA,2
02,DOLNOŚLĄSKIE,LILY,KOBIETA,2
02,DOLNOŚLĄSKIE,LINA,KOBIETA,2
02,DOLNOŚLĄSKIE,LUISA,KOBIETA,2
02,DOLNOŚLĄSKIE,LUNA,KOBIETA,2
02,DOLNOŚLĄSKIE,MARCELA,KOBIETA,2
02,DOLNOŚLĄSKIE,MARINA,KOBIETA,2
02,DOLNOŚLĄSKIE,MELA,KOBIETA,2
02,DOLNOŚLĄSKIE,MELISA,KOBIETA,2
02,DOLNOŚLĄSKIE,MELODY,KOBIETA,2
02,DOLNOŚLĄSKIE,MIŁOSŁAWA,KOBIETA,2
02,DOLNOŚLĄSKIE,NELIA,KOBIETA,2
02,DOLNOŚLĄSKIE,OLENA,KOBIETA,2
02,DOLNOŚLĄSKIE,ORIANA,KOBIETA,2
02,DOLNOŚLĄSKIE,PAMELA,KOBIETA,2
02,DOLNOŚLĄSKIE,ROMA,KOBIETA,2
02,DOLNOŚLĄSKIE,SARAH,KOBIETA,2
02,DOLNOŚLĄSKIE,SELENA,KOBIETA,2
02,DOLNOŚLĄSKIE,SEMILIANA,KOBIETA,2
02,DOLNOŚLĄSKIE,STANISŁAWA,KOBIETA,2
02,DOLNOŚLĄSKIE,STELLA,KOBIETA,2
02,DOLNOŚLĄSKIE,TERESA,KOBIETA,2
02,DOLNOŚLĄSKIE,VERONIKA,KOBIETA,2
02,DOLNOŚLĄSKIE,WALERIA,KOBIETA,2
02,DOLNOŚLĄSKIE,WANESA,KOBIETA,2
02,DOLNOŚLĄSKIE,WARWARA,KOBIETA,2
02,DOLNOŚLĄSKIE,WIOLETTA,KOBIETA,2
02,DOLNOŚLĄSKIE,YEVA,KOBIETA,2
02,DOLNOŚLĄSKIE,ZOYA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ZUZANNA,KOBIETA,474
04,KUJAWSKO-POMORSKIE,LENA,KOBIETA,435
04,KUJAWSKO-POMORSKIE,MAJA,KOBIETA,430
04,KUJAWSKO-POMORSKIE,JULIA,KOBIETA,427
04,KUJAWSKO-POMORSKIE,ZOFIA,KOBIETA,424
04,KUJAWSKO-POMORSKIE,HANNA,KOBIETA,317
04,KUJAWSKO-POMORSKIE,ALICJA,KOBIETA,283
04,KUJAWSKO-POMORSKIE,AMELIA,KOBIETA,259
04,KUJAWSKO-POMORSKIE,MARIA,KOBIETA,256
04,KUJAWSKO-POMORSKIE,OLIWIA,KOBIETA,253
04,KUJAWSKO-POMORSKIE,ANTONINA,KOBIETA,230
04,KUJAWSKO-POMORSKIE,LAURA,KOBIETA,225
04,KUJAWSKO-POMORSKIE,MARCELINA,KOBIETA,223
04,KUJAWSKO-POMORSKIE,WIKTORIA,KOBIETA,203
04,KUJAWSKO-POMORSKIE,POLA,KOBIETA,190
04,KUJAWSKO-POMORSKIE,IGA,KOBIETA,181
04,KUJAWSKO-POMORSKIE,LILIANA,KOBIETA,173
04,KUJAWSKO-POMORSKIE,HELENA,KOBIETA,171
04,KUJAWSKO-POMORSKIE,NADIA,KOBIETA,166
04,KUJAWSKO-POMORSKIE,EMILIA,KOBIETA,157
04,KUJAWSKO-POMORSKIE,KORNELIA,KOBIETA,151
04,KUJAWSKO-POMORSKIE,MICHALINA,KOBIETA,145
04,KUJAWSKO-POMORSKIE,GABRIELA,KOBIETA,140
04,KUJAWSKO-POMORSKIE,AGATA,KOBIETA,137
04,KUJAWSKO-POMORSKIE,ALEKSANDRA,KOBIETA,131
04,KUJAWSKO-POMORSKIE,BLANKA,KOBIETA,127
04,KUJAWSKO-POMORSKIE,ANNA,KOBIETA,119
04,KUJAWSKO-POMORSKIE,NATALIA,KOBIETA,115
04,KUJAWSKO-POMORSKIE,MARTYNA,KOBIETA,111
04,KUJAWSKO-POMORSKIE,KLARA,KOBIETA,108
04,KUJAWSKO-POMORSKIE,ANASTAZJA,KOBIETA,104
04,KUJAWSKO-POMORSKIE,ŁUCJA,KOBIETA,104
04,KUJAWSKO-POMORSKIE,NIKOLA,KOBIETA,88
04,KUJAWSKO-POMORSKIE,BARBARA,KOBIETA,87
04,KUJAWSKO-POMORSKIE,LILIANNA,KOBIETA,84
04,KUJAWSKO-POMORSKIE,NINA,KOBIETA,84
04,KUJAWSKO-POMORSKIE,JAGODA,KOBIETA,77
04,KUJAWSKO-POMORSKIE,WERONIKA,KOBIETA,75
04,KUJAWSKO-POMORSKIE,NELA,KOBIETA,73
04,KUJAWSKO-POMORSKIE,KINGA,KOBIETA,70
04,KUJAWSKO-POMORSKIE,KAJA,KOBIETA,67
04,KUJAWSKO-POMORSKIE,MAGDALENA,KOBIETA,54
04,KUJAWSKO-POMORSKIE,ANIELA,KOBIETA,53
04,KUJAWSKO-POMORSKIE,MATYLDA,KOBIETA,52
04,KUJAWSKO-POMORSKIE,MILENA,KOBIETA,50
04,KUJAWSKO-POMORSKIE,KAROLINA,KOBIETA,49
04,KUJAWSKO-POMORSKIE,MELANIA,KOBIETA,49
04,KUJAWSKO-POMORSKIE,SARA,KOBIETA,48
04,KUJAWSKO-POMORSKIE,OLGA,KOBIETA,47
04,KUJAWSKO-POMORSKIE,MARTA,KOBIETA,45
04,KUJAWSKO-POMORSKIE,IZABELA,KOBIETA,44
04,KUJAWSKO-POMORSKIE,ADRIANNA,KOBIETA,42
04,KUJAWSKO-POMORSKIE,URSZULA,KOBIETA,41
04,KUJAWSKO-POMORSKIE,KALINA,KOBIETA,40
04,KUJAWSKO-POMORSKIE,BIANKA,KOBIETA,39
04,KUJAWSKO-POMORSKIE,ELIZA,KOBIETA,39
04,KUJAWSKO-POMORSKIE,MIA,KOBIETA,39
04,KUJAWSKO-POMORSKIE,MAŁGORZATA,KOBIETA,36
04,KUJAWSKO-POMORSKIE,ROZALIA,KOBIETA,36
04,KUJAWSKO-POMORSKIE,RÓŻA,KOBIETA,36
04,KUJAWSKO-POMORSKIE,DOMINIKA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,KATARZYNA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,KLAUDIA,KOBIETA,35
04,KUJAWSKO-POMORSKIE,LIWIA,KOBIETA,33
04,KUJAWSKO-POMORSKIE,LIDIA,KOBIETA,29
04,KUJAWSKO-POMORSKIE,EWA,KOBIETA,26
04,KUJAWSKO-POMORSKIE,JAGNA,KOBIETA,26
04,KUJAWSKO-POMORSKIE,PAULINA,KOBIETA,26
04,KUJAWSKO-POMORSKIE,JOANNA,KOBIETA,25
04,KUJAWSKO-POMORSKIE,MARIANNA,KOBIETA,23
04,KUJAWSKO-POMORSKIE,PATRYCJA,KOBIETA,22
04,KUJAWSKO-POMORSKIE,ADA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,APOLONIA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,DAGMARA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,JOWITA,KOBIETA,21
04,KUJAWSKO-POMORSKIE,AURELIA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,GAJA,KOBIETA,20
04,KUJAWSKO-POMORSKIE,DOROTA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,IDA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,INGA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,WANDA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,ZOJA,KOBIETA,18
04,KUJAWSKO-POMORSKIE,MARIKA,KOBIETA,17
04,KUJAWSKO-POMORSKIE,MALWINA,KOBIETA,16
04,KUJAWSKO-POMORSKIE,OLIVIA,KOBIETA,16
04,KUJAWSKO-POMORSKIE,AGNIESZKA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,DARIA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,LEA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,NICOLA,KOBIETA,15
04,KUJAWSKO-POMORSKIE,ELENA,KOBIETA,14
04,KUJAWSKO-POMORSKIE,LARA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,NATASZA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,ROKSANA,KOBIETA,13
04,KUJAWSKO-POMORSKIE,KRYSTYNA,KOBIETA,12
04,KUJAWSKO-POMORSKIE,JADWIGA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,LUIZA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,SANDRA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,SOFIA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,STEFANIA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,TOLA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,VANESSA,KOBIETA,10
04,KUJAWSKO-POMORSKIE,JANINA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,JULIANNA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,JUSTYNA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,PAULA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,RITA,KOBIETA,9
04,KUJAWSKO-POMORSKIE,CELINA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,KARINA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,MONIKA,KOBIETA,8
04,KUJAWSKO-POMORSKIE,NEL,KOBIETA,8
04,KUJAWSKO-POMORSKIE,AMANDA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,DIANA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,EWELINA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,IZABELLA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,LILA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,LILIA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,SABINA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,TERESA,KOBIETA,7
04,KUJAWSKO-POMORSKIE,ANITA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,IRENA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,JUDYTA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,JULITA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,NOEMI,KOBIETA,6
04,KUJAWSKO-POMORSKIE,OTYLIA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,VICTORIA,KOBIETA,6
04,KUJAWSKO-POMORSKIE,ALINA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,BOGNA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,GLORIA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,INES,KOBIETA,5
04,KUJAWSKO-POMORSKIE,JAŚMINA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,KAMILA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,OLA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,SAMANTA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,SONIA,KOBIETA,5
04,KUJAWSKO-POMORSKIE,DANUTA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,EMMA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,HONORATA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,JESSICA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,LUCYNA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,MAYA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,NELIA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,NICOLE,KOBIETA,4
04,KUJAWSKO-POMORSKIE,TATIANA,KOBIETA,4
04,KUJAWSKO-POMORSKIE,ADELA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ANGELIKA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ANTONIA,KOBIETA,3
